y1,y2,y3,y4,gen,race,income
99,90,95,30,0,0,49.4650479268283
98,50,0,90,0,0,50.6003126930935
66,40,1,20,0,0,45.1061933866342
100,100,100,100,0,0,42.426826334259
50,100,100,100,0,0,48.9134743882147
0,25,0,90,0,0,50.1137198220605
90,99,98,100,0,0,46.9189867291733
100,50,40,50,0,1,50.4816770247385
70,25,50,25,0,0,52.285204168837
65,50,99,75,0,0,49.3471594687301
95,0,99,0,0,0,51.9607698586525
0,99,0,0,0,0,51.3455293834395
100,100,90,97,1,0,46.1419510937755
99,100,100,99,1,0,50.9399165452055
0,0,0,100,0,0,51.565591147406
75,100,75,50,1,0,45.0560132273237
100,0,100,0,1,0,52.227501857012
0,10,100,0,0,0,46.7936830590973
90,100,90,90,0,0,50.8342691630645
89,100,100,0,1,0,48.7534889376549
85,99,85,75,0,1,48.2850224975528
95,50,90,95,0,1,47.0619248989417
75,0,0,0,0,0,54.7136826925875
0,0,1,4,0,0,48.7276594324039
85,99,99,99,1,0,45.8976081126728
50,75,65,75,0,0,53.6624702935035
75,50,35,75,0,0,49.4256128524482
50,100,75,75,1,0,45.7857257618272
100,100,100,85,0,0,50.93521140546
0,100,100,100,0,0,47.1675363412531
25,75,10,25,0,0,49.0034736342161
100,100,1,0,0,0,46.9904606500808
100,100,0,100,0,0,48.9642312345862
100,100,0,100,1,0,51.98538547719
100,99,100,100,0,0,52.365147354651
95,100,100,99,0,0,52.013016703002
75,0,99,99,0,1,48.7138160703528
100,4,100,100,0,0,46.2170088797024
90,80,100,75,0,0,49.8042783873694
40,1,0,12,1,1,42.4297276623008
15,50,50,50,0,0,53.5279038091905
100,100,100,100,1,0,44.8673875068286
60,100,50,100,1,0,42.3075575412381
50,85,65,50,1,0,37.8173790123411
100,95,100,99,0,0,53.30915410104
0,0,0,0,1,1,48.9362397144746
85,100,0,20,0,1,49.9497982343836
100,90,100,75,0,1,48.1805097536064
0,0,10,100,1,0,43.3337065050455
100,100,100,100,1,0,49.8051968374401
90,100,100,100,1,1,52.0370161217095
100,90,100,95,0,1,48.6150051519023
50,75,75,99,1,1,43.4504097680852
100,0,100,100,1,1,52.225752255991
99,90,100,100,0,1,52.433520984467
50,50,50,0,1,1,48.7545018144664
100,100,99,98,0,0,56.0440511213405
99,100,90,50,1,0,50.6577448671275
85,99,90,99,0,0,45.3447068534659
50,50,40,70,0,0,54.855035892807
100,100,100,100,1,0,52.0703930607285
100,100,100,90,1,0,45.2685948511753
0,1,1,20,0,0,53.184941042201
99,100,100,100,1,0,41.9400099017952
95,100,100,100,0,0,54.401461489532
0,0,100,100,1,1,44.9011019261269
0,99,90,90,1,1,49.5094645544152
50,95,100,0,0,1,47.7226809270619
10,80,75,75,0,1,50.370811011225
100,0,0,0,0,1,44.5094356496425
50,95,100,100,0,0,53.386169288408
20,0,100,100,0,1,44.697127461068
20,100,100,50,1,1,44.1835812191317
100,100,100,0,0,1,41.8503697287076
100,100,50,0,0,1,49.4151543441554
50,0,50,100,1,1,43.6700973784727
99,10,0,90,0,1,47.7735575262189
25,30,0,50,1,1,44.7587582027004
100,100,0,0,0,1,52.2173524703125
0,0,100,100,0,1,41.2944735520269
100,50,99,99,1,0,36.1344241136223
100,0,0,0,0,1,48.4345517416789
25,50,100,100,0,1,47.8735853898654
0,98,99,98,1,1,51.4980054446585
90,90,100,0,0,1,49.9075149566526
90,0,95,100,1,1,48.9405815971255
90,50,100,0,0,0,52.9248498158565
100,50,0,0,1,0,44.1059205354431
95,100,100,100,1,0,48.8164587727183
0,80,80,70,0,0,49.7091623850732
100,100,80,100,1,0,45.0664925233872
100,0,50,0,1,1,47.6702224966577
0,0,100,100,1,1,50.135539754805
20,0,0,100,1,1,46.8651145125249
0,100,0,75,1,1,45.5526743201764
100,100,0,0,1,1,49.2491664809339
75,0,100,0,0,1,50.2659620970745
50,100,98,100,1,1,46.598395916214
100,100,99,100,0,1,49.3930926472302
100,0,0,0,0,0,52.031836297417
100,67,44,0,0,1,38.847527992376
0,0,0,100,1,1,49.9163378131262
50,100,100,100,1,1,51.192610749938
0,0,0,0,1,1,48.7821874365136
100,7,0,99,0,1,49.4499223189892
0,0,0,5,1,1,50.573375315691
0,0,90,0,1,1,47.3324471727979
0,50,99,99,0,1,49.309321834366
0,0,0,0,0,1,51.94002359222
100,100,90,97,0,0,51.491722460334
100,100,100,100,1,0,49.2749561694092
100,95,100,100,1,0,48.5330376964042
99,90,0,100,1,0,49.7740887886773
50,5,1,50,0,0,49.1160287774121
0,0,0,0,0,1,50.8646454000255
0,100,50,100,0,1,44.4000611489668
100,0,99,0,0,0,49.8680867963543
100,70,100,90,1,0,45.6721785275595
0,99,100,100,1,0,48.3500344236413
0,50,0,50,0,0,47.3966110293925
100,100,0,0,0,0,54.1179647293195
0,0,0,0,0,1,44.415421643651
0,0,0,0,1,0,51.5303363084285
100,90,60,100,1,0,33.6214075359704
1,80,99,100,1,0,49.3557342909309
99,100,100,0,1,0,46.2241476131301
100,99,99,100,0,0,49.7266967244567
99,100,100,100,0,0,50.818735532167
75,70,95,85,0,0,41.1456833026691
90,40,30,60,1,0,53.4104601239325
100,0,100,100,0,1,52.657904298683
90,99,100,90,1,0,46.4330267469982
100,100,100,99,0,0,43.8934998759316
99,95,100,98,0,0,48.2257888577666
50,0,0,0,1,1,52.5718850773385
95,95,90,95,0,0,50.2893322353275
100,95,100,95,1,0,49.9430840104352
0,90,98,100,0,0,41.5883310864691
100,0,0,0,1,0,46.6691361785541
0,50,100,100,1,0,40.6554915798003
0,50,35,0,1,0,48.9746677788728
100,0,0,100,1,0,38.0566735706051
70,50,100,50,0,0,52.5080158268905
0,100,100,0,1,0,47.575810576453
20,10,10,0,0,0,46.213429790135
100,1,100,100,1,0,52.3295148066935
50,0,0,0,1,0,45.4528546586692
100,75,95,0,0,0,51.193693077661
100,75,100,95,0,0,52.6274089481655
75,100,95,95,1,0,44.606474337051
75,100,50,100,1,0,48.2628457271562
100,100,100,100,0,0,35.3894782095955
75,0,50,50,1,0,48.8329062884103
75,100,99,100,0,0,52.7748429251055
95,100,50,50,0,0,49.9235400775757
20,50,99,0,1,0,46.3892275047256
25,50,50,50,1,0,47.6149874585954
100,99,90,98,0,0,27.4726678126771
85,50,65,80,1,0,48.1654273630286
100,99,85,90,1,0,48.6294685119736
90,0,100,50,1,0,43.8710176244793
0,50,75,100,1,0,48.0049266831778
99,50,50,50,0,0,35.5568843188681
0,100,100,100,1,0,49.8025523573045
75,50,100,85,1,0,41.540585232605
85,100,99,92,0,0,44.6689900108113
0,0,0,0,1,0,48.0950135694083
78,100,100,0,0,0,49.1333384992049
50,50,100,0,0,1,46.8493069231296
100,95,98,50,1,0,46.573620121715
50,50,50,75,1,0,48.535877449239
95,95,95,90,1,0,49.4936866424891
100,0,100,100,0,0,51.0862500690425
99,99,99,100,1,0,51.550671775093
100,20,10,50,0,0,49.1363401504535
95,75,0,0,0,1,50.998699108698
0,0,90,98,1,1,48.0821531400987
0,0,0,0,0,1,45.8447488039921
0,99,0,100,1,1,45.7694217892264
0,0,90,100,1,1,42.3766435554654
2,1,0,0,0,0,50.735847570029
0,0,0,0,0,1,47.236204188214
25,100,75,50,0,0,49.9556030517833
100,100,100,100,1,0,42.2788065746292
1,99,80,85,1,1,47.4576563740058
100,0,0,0,0,1,41.202976621541
90,100,1,1,1,0,43.0044595781165
95,90,98,99,0,0,49.0255814490768
80,0,100,100,0,0,46.0115315106978
95,90,99,100,1,0,43.9400244179275
75,0,10,100,1,0,53.671968921754
0,80,100,100,1,0,46.4841513880205
0,100,100,100,1,0,41.6085387794108
100,50,50,100,0,0,51.0646535759535
0,100,0,0,0,0,55.8919076687825
0,0,100,95,0,0,52.594654409225
0,0,100,100,1,1,50.063456687651
100,100,100,100,0,1,46.5536946130603
100,90,100,0,0,0,49.5343586523387
70,100,100,0,1,0,49.1067100170538
50,0,100,10,0,0,42.6341893075953
2,10,0,90,0,0,54.291851684928
75,100,95,100,1,1,50.1588765549765
0,0,0,0,1,0,37.8967814735581
75,50,0,30,0,1,47.8555692209667
100,99,70,100,0,0,52.8892182254935
0,100,100,100,1,0,50.2150785644975
0,99,90,90,0,0,48.8195483282537
0,99,70,50,0,0,48.1419257482224
75,60,40,100,0,1,46.527300743292
0,1,100,0,1,1,47.0496888076165
0,0,0,0,1,1,42.7825654176818
100,0,100,100,1,1,46.4818261773049
100,99,100,100,1,1,43.9727594823993
50,0,100,50,0,1,50.3569903637495
10,30,30,85,0,1,54.0003598071365
75,95,99,100,1,1,47.3713531155155
100,50,50,100,0,1,50.5640558488865
100,1,100,50,1,1,42.1122149606759
89,100,100,95,0,1,53.4150096539065
99,75,0,100,1,1,52.092298879153
0,0,53,0,1,1,45.8427545245262
100,100,100,100,1,0,43.274891908325
99,98,5,99,0,0,48.2810761274861
90,57,50,100,0,0,52.300612257782
98,100,95,100,1,0,34.676558206876
50,80,90,90,0,0,53.9461245774245
1,0,100,0,0,1,53.027148271496
4,0,0,100,0,1,45.2533398001915
99,100,100,100,1,0,46.7269214465921
95,90,85,99,0,0,49.6583619346002
100,0,50,99,0,1,51.719127476871
10,50,100,100,1,1,42.7068541035685
50,60,70,70,0,0,41.3686861500153
1,0,100,12,0,0,47.574710493781
0,0,0,20,0,0,50.7723264637145
100,100,100,99,0,0,47.9087212785731
0,0,50,100,0,0,50.114798815263
100,0,0,100,1,0,51.3134990036395
100,100,100,100,0,0,46.9084676698328
100,0,100,0,1,0,43.9130663865369
0,0,100,100,1,0,41.0353303643806
100,100,100,50,1,0,47.2706728509173
75,90,100,100,0,0,50.495997630467
50,99,100,100,1,0,46.7463829900057
99,10,0,100,0,1,43.399158761853
12,0,100,100,0,1,48.5239847345975
100,99,100,100,0,1,48.7026352930634
50,99,100,99,1,1,42.9172317153913
100,90,0,0,1,1,45.7676690308349
0,0,100,100,0,1,46.2398675736934
50,0,50,25,1,1,44.8822131307101
100,100,100,100,1,0,40.1768557403209
0,0,0,0,1,1,49.7936193425763
100,100,0,100,0,1,50.425637365891
0,0,0,0,0,1,43.5729128942191
0,0,100,100,1,1,46.4204799171499
100,0,1,100,1,1,41.1481902573739
0,0,100,100,1,1,32.0051891039757
100,70,100,80,1,1,44.121941176783
90,0,0,0,0,1,45.9483764133232
0,0,0,99,1,1,45.2096140148011
0,100,99,0,0,1,49.5190957386377
0,0,0,10,0,1,44.031115862165
0,0,100,0,1,1,45.216938201437
100,100,98,50,1,1,37.6196261734275
100,100,90,50,1,0,51.45099271118
100,100,99,90,0,0,54.215795317728
100,99,99,90,0,0,49.7382085639476
100,100,98,98,1,0,49.1277020372686
0,50,50,100,1,1,48.3273846304003
0,100,90,100,0,0,56.3847860581455
0,50,100,100,1,1,40.3971574519288
100,0,0,100,1,1,42.3011103647174
0,0,5,10,1,1,41.3200414502138
50,0,100,100,0,1,47.6057393334779
4,0,100,23,0,1,46.5590518024118
100,0,0,25,0,1,42.7674142477221
100,0,0,3,0,1,45.0666307721798
100,0,0,0,1,1,47.5857444272971
0,0,0,0,0,1,42.6903270159962
10,50,99,0,1,1,46.3810506939234
50,40,0,100,1,1,43.9017909212884
50,0,100,100,1,1,46.5271724381527
50,100,80,99,1,0,47.1876451684711
0,100,2,75,0,0,53.2673289211195
0,100,100,100,1,0,54.5323202060915
0,90,70,100,1,0,47.1456193069024
0,0,0,0,1,0,49.7145121994083
0,0,100,100,0,0,46.9836451152972
50,0,100,100,1,0,48.1677989039708
95,0,99,0,1,1,40.5786607623534
70,0,90,90,0,0,52.1892932446525
50,90,99,100,0,0,50.993521879005
99,100,99,99,0,0,50.0257098487855
100,100,50,99,0,0,52.169281116703
99,100,100,100,1,0,47.2379700074242
75,99,90,95,1,0,48.812239979106
99,90,90,95,0,0,41.8284728533563
50,50,75,85,1,0,37.6255780223339
0,100,100,75,1,0,44.0873908856376
70,99,100,68,1,0,49.4037063896634
100,100,0,0,1,0,48.3428934674032
100,100,100,100,1,0,47.0547627361759
75,95,85,95,0,0,52.250549032464
99,95,100,100,1,0,50.725838257946
0,100,100,100,1,0,48.8839080846281
90,100,100,100,1,0,50.2979070472075
98,100,99,100,1,0,47.9697318357509
100,99,75,0,1,1,44.6236325338791
50,85,75,75,1,1,48.2741993055797
75,99,100,100,1,1,51.7954288552845
50,100,100,100,1,0,44.7452690379116
100,0,75,99,1,0,38.5509129895342
20,0,50,0,0,1,50.44678014102
75,95,100,100,1,1,47.8295323050198
49,0,0,95,0,0,47.2364115367191
100,50,90,80,1,1,49.6548949329284
100,80,90,100,1,0,47.227907517082
100,100,99,0,0,1,48.9568878825248
75,75,20,75,1,1,43.6013278309463
100,100,100,100,1,0,42.5835840505905
0,0,0,0,1,1,46.2306529777803
0,100,99,100,0,1,46.9125999862247
90,90,99,100,0,0,44.9889369799068
1,80,0,80,0,0,49.6736586817093
60,40,75,10,0,0,53.553400110423
75,75,99,98,1,0,49.9223007268076
2,100,100,100,1,0,51.7403428819425
0,75,99,99,1,0,47.5532625064197
100,100,100,100,1,0,49.1034698133378
85,100,100,100,0,1,50.311743317575
0,0,0,100,1,1,42.9890715654982
75,1,50,75,1,1,51.734576304847
100,5,100,50,1,1,47.7145901900392
75,60,100,100,1,0,50.1853890276575
0,80,100,100,0,1,38.0580866487644
100,17,1,3,1,1,40.4979841249655
100,100,100,100,0,1,47.4154761093065
100,100,100,100,0,0,51.420576638646
99,0,50,50,0,1,55.9933380150625
90,50,90,0,0,1,52.433910019495
100,100,100,100,1,1,37.5669278898597
0,0,100,0,1,1,43.7883739125898
50,50,100,100,0,1,50.2961497464295
50,100,95,100,0,1,50.1545264540505
100,0,0,0,1,1,45.6239635577204
90,100,50,50,1,1,41.0549628726822
0,0,100,50,0,1,45.1672463895183
0,0,100,0,1,1,44.9373289850618
50,50,50,100,1,1,43.6922021314895
100,0,0,0,1,1,48.4154314495136
5,0,0,100,0,1,40.672806453508
100,66,99,95,0,1,49.3113791179362
100,100,99,100,1,1,46.7680248571248
50,100,100,98,1,1,47.5835192309576
100,100,100,100,1,1,43.5519655664717
99,99,0,50,1,1,49.1795574686685
100,50,50,99,1,1,49.0303523849056
0,100,100,100,0,1,45.0036517148595
100,100,100,95,0,1,50.4267922086425
100,100,100,50,0,1,49.4302972051723
100,100,68,100,1,1,51.6147959792995
100,100,0,100,0,1,52.401456998123
100,100,100,100,0,1,52.7845363630235
90,100,100,0,0,1,49.2325182979223
100,100,0,100,1,1,44.430600408808
0,25,60,45,0,1,45.4420379827389
89,100,0,50,1,1,49.7688919599933
0,0,100,50,0,1,46.4957424763396
99,100,50,0,1,1,40.1872877514903
0,100,50,50,0,1,48.4180531436508
100,80,0,99,0,1,39.7750591372048
100,99,50,100,0,1,45.0446548666991
0,0,100,0,0,1,49.1811989112522
0,100,100,0,1,1,48.131588327401
100,99,99,100,1,0,53.3835043548085
95,100,100,100,1,0,47.9846228709687
0,90,50,50,0,0,52.7556087670655
50,20,50,100,0,0,50.7840891020995
0,0,0,0,1,0,44.1854585562995
100,100,90,100,1,0,45.9967035202054
100,90,100,90,1,0,48.1015445222119
75,98,97,100,1,0,47.9896895924615
75,100,100,100,0,0,45.3342498908012
50,75,50,0,1,0,49.2983755539064
100,99,99,100,1,0,48.8119803609571
100,100,0,100,1,0,47.2788414497097
100,50,100,100,1,0,45.8743766827809
100,100,75,90,0,1,48.785567778479
0,0,0,100,0,1,49.4544282621213
0,0,85,100,0,1,46.9162341812655
100,0,50,50,1,1,36.3465612672003
0,100,99,100,0,1,47.7986642074046
100,0,75,100,1,1,43.6997019505118
0,70,45,0,1,1,50.5553830366765
60,90,100,96,0,0,47.5308632814877
50,20,0,1,0,1,43.3980473884636
99,0,0,0,1,1,49.8469885175582
100,0,100,100,1,1,47.3874814803272
25,99,99,100,1,1,46.626061664818
0,0,50,75,1,1,41.7738412142054
90,4,10,98,0,1,34.8849971061675
0,0,0,100,1,1,39.1672873696336
50,100,0,0,0,1,45.613752689221
100,100,100,100,0,1,46.9030600245521
50,50,100,50,0,1,49.9232334433056
50,20,57,50,0,0,48.6682736215505
0,65,50,55,0,0,48.1436421628609
60,70,50,0,0,1,51.6970556355445
100,100,100,100,0,0,50.071256358956
100,100,100,100,1,0,52.208776234377
100,95,90,0,1,0,46.3937842941213
100,99,100,99,1,1,47.0498288639126
99,0,23,0,1,1,41.5779130945763
100,100,100,100,0,1,39.4086485342434
40,100,99,100,1,1,42.6197968721741
0,6,98,12,0,1,42.9029422594922
0,0,1,1,1,1,42.3685394800361
0,0,50,50,1,1,48.5021318063287
12,100,90,6,0,1,47.490899131868
50,50,1,50,1,1,46.1145254820084
100,0,0,0,0,1,49.0686114410123
99,100,80,95,1,1,48.7805064945023
50,99,0,0,0,0,48.0228300591415
0,99,99,99,0,0,50.943594192675
90,100,99,90,0,0,46.0081238622686
100,90,100,100,0,0,43.2533178032292
0,85,100,100,0,1,50.8869777586145
0,98,85,95,1,0,47.0664954473008
0,100,100,100,1,0,50.023347527068
100,100,100,100,1,0,47.8071839678794
0,1,0,100,1,0,48.8163994735545
0,0,0,0,1,0,48.678133221749
90,30,80,80,0,0,48.770168359174
75,99,99,98,0,1,49.2209259473382
100,100,100,0,0,0,51.039460648793
100,100,10,100,0,0,42.5427224064424
100,5,100,100,0,0,47.029800641989
100,100,99,90,1,0,50.076047019595
99,100,75,100,1,0,42.9422762290358
50,50,45,44,1,0,48.6107098391043
25,100,75,95,1,0,46.3251960981388
69,99,99,100,0,0,51.934757484313
0,90,75,75,0,0,51.165317310165
50,0,95,95,1,0,45.8460332858891
75,75,99,100,0,0,49.7756031736777
100,100,100,0,1,0,45.510038631743
0,0,0,0,1,0,47.9944491321358
99,99,0,0,1,0,48.2660593101725
25,100,50,50,1,0,44.0844634687789
100,100,100,100,0,1,53.0876744571345
100,100,100,0,0,1,51.115365962623
100,50,0,2,0,1,51.3549557941285
50,0,0,100,0,1,51.7955032700345
0,0,0,0,1,1,46.5332554677183
100,100,90,50,0,1,49.3017525371667
10,0,100,100,0,0,45.9863657711202
75,100,100,0,1,0,49.0758217209291
50,10,0,5,0,0,46.3777924360433
90,90,0,1,0,1,50.9853495878715
21,23,100,0,1,1,39.165911452021
99,100,100,100,0,0,53.2679729892475
100,100,100,100,0,0,51.3948218641545
0,0,100,0,0,0,52.798117637914
0,100,100,100,1,0,51.747404365812
90,10,50,80,0,1,52.473809145933
50,0,0,0,1,1,50.3021589358035
0,50,0,100,1,1,51.640676225258
0,0,50,90,1,1,47.1406914374695
90,10,10,100,0,1,43.4900911876901
0,8,0,0,0,1,32.2580638262588
75,75,100,0,0,1,53.019145651576
100,100,0,0,1,1,49.8495732567247
100,100,100,100,0,1,47.7711166450693
90,1,0,100,0,0,53.0120995801095
15,100,5,15,1,1,38.4601388833687
100,100,0,100,1,1,48.6963985146433
65,65,65,85,1,0,46.5898141210523
10,0,0,0,0,0,50.224426522016
10,100,10,99,0,0,43.9193876640724
90,100,100,99,0,0,46.8586292888091
100,100,100,50,0,0,48.0819491784634
0,1,0,0,0,0,57.2066675958635
70,100,0,98,0,1,49.8875887294524
95,0,100,0,1,0,44.8015237353479
100,100,1,11,0,0,51.2523798915025
96,50,100,100,1,0,48.6962268458448
50,85,99,90,0,0,47.0881550857557
100,100,100,0,1,0,45.9653060138077
100,0,100,100,1,0,44.9393868504771
100,99,100,90,0,0,53.9496660286355
100,0,100,0,1,0,47.3656365386633
25,0,0,50,0,0,53.382831768698
90,95,90,90,0,1,50.099297923709
100,0,100,0,1,1,44.3330320875976
100,100,100,100,0,1,49.5106037402292
70,75,97,90,0,1,50.138929260121
100,100,99,100,0,0,50.300938561562
0,75,100,100,1,0,48.8788649560882
50,0,50,50,0,0,49.0521072701322
100,100,100,100,1,1,41.8364555371573
100,0,99,0,0,1,49.0455908280404
50,100,100,100,1,0,48.262851288898
99,100,99,99,0,0,49.673658024744
100,0,0,0,0,1,44.4737278624841
0,95,100,0,1,0,43.0696802698468
100,70,50,99,0,0,46.5877651997373
80,95,95,95,0,0,49.2894538111825
100,99,99,100,1,0,53.0263144729735
90,100,95,100,1,1,49.1495272167912
75,0,99,0,1,0,44.2323568041981
100,100,50,0,1,0,48.0356433000279
100,50,100,100,1,0,45.5947782014467
0,0,0,0,1,1,47.2456745028412
100,99,99,100,1,1,47.2657853574802
50,99,99,50,0,1,49.7949260964432
50,0,0,0,1,1,46.2248729806686
0,0,0,0,0,0,50.2613332298795
90,60,0,0,1,0,47.2753608475214
10,0,50,0,1,1,39.8458311080617
75,100,70,90,0,1,48.5466021734991
100,99,100,75,1,0,32.9307409328655
75,70,50,50,0,0,50.833824234898
100,95,100,100,1,0,47.0709004144235
0,100,100,100,0,0,51.034203059691
50,100,100,0,0,0,48.5244463267181
50,95,100,90,1,0,47.627217265427
10,50,75,50,1,0,50.797079885537
100,100,50,50,1,0,50.522554408901
50,25,100,100,0,0,45.4741329985803
90,45,50,50,1,0,47.4673906499004
50,100,100,100,1,1,42.6244714423718
90,60,100,100,1,1,43.41963373896
1,100,100,0,0,1,46.7684300377597
99,50,50,50,1,1,45.2136337670081
95,60,99,30,0,1,48.6037977357646
0,10,1,80,1,1,44.9461858208259
2,2,1,100,1,0,34.0823861112859
75,0,100,0,1,0,49.9744467529122
8,15,10,40,1,0,46.2268719929773
100,0,100,100,1,0,48.0877933401164
100,100,90,0,1,0,41.7218280866799
100,98,99,100,1,0,48.5621811998377
99,5,100,10,0,0,48.9540307569896
75,90,90,100,1,0,50.977828159616
100,50,50,35,1,0,43.2920491209618
50,50,100,100,0,0,49.2234060751032
0,0,50,0,0,0,34.1226506194843
100,50,50,0,0,0,54.9480224046655
100,100,100,0,0,0,49.1468811392157
100,80,65,75,1,0,44.2771982012968
75,100,100,100,0,0,53.1912336208865
3,100,100,50,1,0,42.4039532311807
100,50,0,99,1,0,43.1177866953094
98,8,30,70,0,0,50.637432163111
100,100,100,100,0,0,47.37793317714
40,99,100,70,0,0,52.586117699169
99,100,100,100,1,0,48.4057906348887
90,70,25,75,0,0,50.7232478544735
100,100,90,80,0,0,50.887140229551
0,0,0,0,1,0,44.2388688906406
0,0,0,0,1,0,43.7743665150351
50,50,75,99,1,0,51.4465226333365
98,50,75,80,1,0,52.229392536868
99,99,100,100,1,0,49.8686610036907
100,9,0,11,1,0,39.0662218154657
1,30,23,75,0,1,45.6528369772104
7,50,99,35,0,1,50.273410142542
75,50,0,50,1,0,40.0223026208775
0,0,0,0,1,1,51.8025236670575
90,100,95,90,0,0,52.3546817035775
70,100,75,50,1,1,46.3154799026621
100,100,100,100,1,0,53.3937750266495
75,90,75,100,0,1,53.429301790558
100,100,0,100,0,1,51.726921704581
100,0,100,75,0,1,50.527375820276
40,100,100,100,0,0,53.4343604916345
70,80,99,100,1,1,50.14037766035
100,89,80,90,0,1,48.8321290457594
99,80,80,100,1,0,51.017645530177
0,0,100,0,1,0,49.6599621724711
90,50,70,50,0,1,53.9914503279335
0,100,0,0,0,1,51.117969582835
90,90,99,0,0,1,48.1018494829457
100,0,0,0,1,0,51.2208354151345
100,0,0,0,1,0,50.225241879514
50,95,50,50,0,1,50.7430577836255
80,50,98,100,0,1,47.9282385388268
100,100,100,100,0,1,50.553919212041
40,50,10,30,0,0,53.326269446455
65,50,0,0,0,0,44.7220066534446
75,90,99,90,1,0,52.886895262271
99,90,98,80,1,0,46.2896647661839
60,85,2,90,1,0,51.9426413266335
90,100,98,80,1,0,51.7974816562025
25,30,50,60,0,0,37.551275427871
80,90,0,0,1,0,43.9855452593929
30,50,0,0,0,1,51.161847838301
100,99,100,90,0,0,48.1792794213058
50,25,50,40,1,0,41.9676429300515
80,80,95,95,0,0,53.8935824104135
85,100,75,75,0,0,47.7669551004723
85,95,90,85,0,0,50.2188647646695
100,99,45,25,1,0,49.1093422569229
50,0,50,0,0,0,43.1462052003876
50,100,1,99,0,0,51.622772950163
99,99,99,95,1,0,50.487059190646
25,3,80,70,1,0,49.6755577997063
100,100,100,100,1,0,47.5517523518397
75,75,50,40,0,0,52.090237484337
100,80,100,100,1,0,46.0222398796071
